,Unnamed: 0,id,comment_text,target,split
2913,2913,07df9180f40b68ff,reason brought repeatedly see red link mark morale steven mcniven dexter vine etcarent already mentioned linked first part article plus dont want touch coding citereferencing dont know bloodpack,0.0,val
2914,2914,07dfd1b5fe370575,proposal shut wp geographic coordinate ban coordinate wikipedia article mean talk,0.0,val
2915,2915,07e0346aeda107bd,whats wrong go kill vile creature,1.0,val
2916,2916,07e1408dec1ccf1e,fing rat ratted little prick,1.0,val
2917,2917,07e167686eb78ca6,got sand trapped vagina making little bit cranky,1.0,val
2918,2918,07e18c9d545ed517,unableunwilling resolve conflict decency leave article alone others work aug coordinated universal time,0.0,val
2919,2919,07e1c4058476e215,blocked accusing trolling others believe im troll please keep blocking hillary clinton troll im happy troll hillary clinton troll im troll believe im troll please first unblock block right reason would base evaluation based right accusation till defend line hillary clinton said would like offer historic perspective compare putin hitler thanks,0.0,val
2920,2920,07e36fc910bd3eec,content library object function used outside situation late august class page mediawiki page init pagesite title page title title wikimedia site site title name page form suitable interwiki link urlname name page form suitable url titlewithoutnamespace name page namespace part removed section section page part name sectionfreetitle name without section part aslink name page form title langtitle site wiki page encoding encoding page isautotitle title well known autotranslatable title autoformat return dictname value value year date dictname yearbc december iscategory true page category false otherwise isimage true page image false otherwise get text page exists true page actually exists false otherwise isredirectpage true page redirect false otherwise isempty true page character less content counting interwiki category link botmayedit true bot allowed edit page interwiki interwiki link page list page category category page list page linkedpages normal page linked page list page imagelinks picture page list imagepages template template referenced page list string getredirecttarget page page redirects isdisambig true page disambiguation page getreferences list page linking page namespace namespace page permalink url permalink current version move move page another title putnewtext save page putasyncnewtext queue page saved asynchronously delete deletes page requires logged load page loaded permalink might even reload loaded site mediawiki site message new message site forcelogin continue user logged site geturl retrieve url site mediawikimessagekey retrieve text mediawiki message key key hasmediawikimessagekey true site defines mediawiki message key key special page dynamic page allpages specialallpages newpages specialnewpages longpages speciallongpages shortpages specialshortpages category specialcategories cached page deadendpages specialdeadendpages ancientpages specialancientpages lonelypages speciallonelypages uncategorizedcategories specialuncategorizedcategories uncategorizedpages specialuncategorizedpages unusedcategories specialunusuedcategories function getall load page via specialexport setactiontext use text instead wikipedia python library editsummaries handleargs check whether text argument defined wikipediapy family lang log others translatexx dict dict dictionary giving text depending language xx language return text applicable language xx wiki setuseragenttext set string passed http server useragent header default outputtext print text text encoding user consolenewl,0.0,val
2921,2921,07e437b79d9e35e7,brock actually brock like featuring featuring pound ive seen havent,0.0,val
2922,2922,07e444ea296bf949,need search reliable sourcestoo,0.0,val
2923,2923,07e70ba1852e16b0,afd list sexual slang skrewler countered argument nobody made didnt nominate list sort slang list nominated list slang could list slang term incredibly tasteful appropriate thing id adamant deleting,0.0,val
